item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
,LEGO Marvel Spider-Man 10789 & Minecraft 21159 & Creator 30670 Sealed Sets,21.00,3,2026-06-20T18:42:00,5,,
,Large Xbox 360 Game Lot LEGO Indiana Jones Minecraft Infinity More,30.00,5,2026-06-20T18:42:00,5,,
,13.18 lbs Lego Building Bricks & Pieces,18.00,2,2026-06-20T18:43:00,376,,
,Lego Mixed Lot Minifigures Bricks 60336 60397 21274 3834 Instruction Books Bag,31.00,4,2026-06-20T18:43:00,164,,
,Bundle of Assorted Lego Pieces 12.14 Lbs.,9.99,1,2026-06-20T18:43:00,73,,
,LEGO Star Wars Republic Fighter Tank 75342,35.00,5,2026-06-20T18:44:00,201,,
,Open Box LEGO Marvel Avengers Set 76125 Iron Man Hall of Armor,31.00,7,2026-06-20T18:44:00,48,,
,"LEGO Creator 3-in-1 Surprising Spider Set 31159, 153 Pieces, Ages 7+",9.99,1,2026-06-20T18:45:00,2,,
,LEGO Botanical Collection 10368 Chrysanthemum Flower Set 278pcs New Sealed,25.00,6,2026-06-20T18:45:00,5,,
,Large Assorted Used LEGO Bricks Minifigures WALL-E Batman Joker Lot,75.00,7,2026-06-20T18:46:00,2,,
,Lego Sonic the Hedgehog Kit #77117 in Box,9.99,1,2026-06-20T18:46:00,73,,
,Lego Castle King's Castle 6080,201.00,10,2026-06-20T18:47:00,201,,
,Lot of LEGO Mario and LEGO Botanicals Set Pieces,17.00,2,2026-06-20T18:47:00,26,,
,Lot of Assorted LEGOS 14 lbs.,54.00,5,2026-06-20T18:48:00,26,,
,Bulk Lot Assorted Genuine LEGO Bricks Pieces Wheels Plates Mixed Colors,9.99,1,2026-06-20T18:50:00,2,,
,SEALED LEGO Harry Potter Set 76424 Flying Ford Anglia,11.00,2,2026-06-20T18:50:00,48,,
,"LEGO Blacktron Cruiser Set 40580 - 356 Pieces, Retro Space Theme",29.00,6,2026-06-20T18:52:00,5,,
,Lego Education Motorized STEM Set #9686,19.88,4,2026-06-20T18:53:00,46,,
,"LEGO Mixed Lot 6 lbs Botanicals, Creator 3-in-1, Education Polybags New Sealed",37.13,6,2026-06-20T18:53:00,8,,
,"Bulk LEGO Lot with Super Mario Bowser figure, Valentine's Book in Box",13.99,1,2026-06-20T18:54:00,376,,
,Lot of 50+ Mixed LEGO Minifigures Star Wars Superheroes Fantasy City,202.00,9,2026-06-20T18:55:00,8,,
,Large Lot Used LEGO Bricks Mixed Parts Vehicles Buildings Windows Signs,76.00,13,2026-06-20T18:56:00,2,,
,LEGO Legoland Minifigure & Ninjago Green Ninja Lloyd Plush Stuffed Animals Set,19.99,1,2026-06-20T18:56:00,57,,
,OPEN BOX LEGO Disney Toy Story Celebration Train & RC Car 43264,16.00,5,2026-06-20T18:56:00,18,,
,LEGO Bionicle Hero Factory Bulk Action Figure Lot Mixed Parts 10 Lbs,203.50,14,2026-06-20T18:56:00,145,,
,LEGO Monster Fighters The Werewolf Building Toy Set (Sealed),87.00,14,2026-06-20T18:57:00,359,,
,Lego Limited Edition Birthday Diorama 157pc Set (Sealed),12.99,1,2026-06-20T18:58:00,338,,
,23.5 LBS UNSORTED LEGOS BRICKS / MINIFIGS LOT & MORE,49.00,10,2026-06-20T18:58:00,164,,
,"LEGO Technic Formula E Porsche 99X Electric (set 42137),",13.99,1,2026-06-20T18:58:00,376,,
,LEGO Harry Potter Hogwarts Board Game 3862,19.99,1,2026-06-20T18:59:00,57,,
,"LEGO Sets: Jurassic World, Minecraft BigFig, Creator Mighty Dinosaurs",20.22,4,2026-06-20T19:00:00,13,,
,"29LB Box of Assorted LEGO Bricks, Parts, Pieces & Accessories",66.00,4,2026-06-20T19:01:00,365,,
,LEGO STAR WARS Set 75179 'Kylo Ren's TIE Fighter' w/ Manual (Open),21.00,9,2026-06-20T19:01:00,200,,
,Assortment of LEGO Building Kits One Sealed Four Opened,46.00,10,2026-06-20T19:01:00,200,,
,New & Sealed LEGO Building Toy Set 40460 'Roses' (2 in Bundle),16.50,4,2026-06-20T19:01:00,200,,
,LEGO Star Wars Stormtrooper Helmet 75276 White Black Helmet Set Open Box,91.00,8,2026-06-20T19:01:00,29,,
,LEGO Dimensions 71238 Doctor Who Cyberman Minifigure with Disc,15.00,4,2026-06-20T19:01:00,48,,
,LEGO Red Astronaut Figure & 4 Minifigure Keychains Lighthouse Youth Lot,26.01,3,2026-06-20T19:01:00,9,,
,disassembled pieces from the LEGO Bionicle series.,13.99,1,2026-06-20T19:01:00,376,,
,"LEGO Minifigures ninja, elf and more",13.99,1,2026-06-20T19:02:00,376,,
,8.25lb Lot of Assorted Lego's and Compatible Pieces,9.99,3,2026-06-20T19:02:00,80,,
,Opened/Incomplete LEGO Technic 42164 Off-Road Race Buggy Set,4.99,3,2026-06-20T19:02:00,80,,
,"Lot of Assorted Lot Of Assorted Building Blocks: Lego, Micro Builder - ., etc.",9.99,2,2026-06-20T19:03:00,148,,
,NIB Complete Lego Set Minecraft Set: 21179 The Mushroom House,11.99,1,2026-06-20T19:03:00,376,,
,Bulk Lot of 7 Lb of Mixed Loose LEGO Bricks,17.00,4,2026-06-20T19:04:00,200,,
,LEGO Batman 30726 Bruce Wayne Batsuit & 71017 Movie Minifigure Blind Bag New,21.00,2,2026-06-20T19:04:00,9,,
,Lot Of Assorted Lego Multicolor Various Characters Building Minifigures 1.40Lbs,305.00,10,2026-06-20T19:04:00,16,,
,Lego Dimensions Back To The Future Fun Pack,34.00,4,2026-06-20T19:06:00,201,,
,LEGO Star Wars Millennium Falcon 75375 Set 921 Pieces Ages 18+ Unopened,58.05,10,2026-06-20T19:06:00,9,,
,Open Box Lego Sets,11.97,2,2026-06-20T19:06:00,339,,
,7.23lb Lot of Assorted Lego's and Compatible Pieces,9.99,3,2026-06-20T19:06:00,80,,
,Set of 8 Minecraft Minifigures Compatible with LEGO Building Blocks,12.99,1,2026-06-20T19:07:00,9,,
,SEALED LEGO Botanical Collection Set 10280 Flower Bouquet,16.09,4,2026-06-20T19:08:00,48,,
,Mixed Lego Minifigure Parts & Accessories Bundle (6x9 Bag),9.99,1,2026-06-20T19:08:00,78,,
,Assorted Lego Multicolor Building Bricks and Blocks Toys Pieces Bundle,9.99,1,2026-06-20T19:08:00,73,,
,"Mixed LEGO Mini Figure Lot Vintage, Harry Potter & More",16.00,5,2026-06-20T19:09:00,48,,
