item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
267894515,Pocket Watch Lot w/ Majestron Wright Brothers Dad Train,18.0,3,2026-06-26T17:14:00,18,Jewelry & Gemstones > Watches,pocket watch
268070676,Vintage Gold-Tone Pocket Watch Chain 18in 16.1g Collectible Accessory,14.99,1,2026-06-26T17:48:00,8,Collectibles > Post Cards/Photographs/Stationery,pocket watch
268090410,Majestron Quartz Pocket Watch with Deer Design,9.99,1,2026-06-26T18:13:00,339,Jewelry & Gemstones > Watches,pocket watch
267938769,Vintage Waltham 14k Gold Filled 7634305 17 Jewel Pocket Watch With Chain,76.0,8,2026-06-26T18:15:00,20,Collectibles,pocket watch
267954933,Vintage Silver-Tone Illinois Wind-Up Pocket Watch,48.99,9,2026-06-26T18:56:00,48,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
267939912,Assorted Pocket Watches Grab Lot #35,29.99,4,2026-06-26T19:35:00,199,Jewelry & Gemstones > Watches,pocket watch
267896470,Assorted Pocket Watches Grab Bag Lot of 7 - Untested,18.0,3,2026-06-26T20:30:00,72,Jewelry & Gemstones > Watches,pocket watch
267937143,Elgin 616 10K Rolled Gold Plate Pocket Watch - Non-Functional for Repair,66.0,4,2026-06-27T17:00:00,122,Jewelry & Gemstones > Watches,pocket watch
267937287,Non-Functional Waltham Pocket Watch with Chain for Parts or Repair,50.99,2,2026-06-27T17:00:00,122,Jewelry & Gemstones > Watches,pocket watch
267937586,Antique Waltham Pocket Watch for Parts or Repair,100.0,6,2026-06-27T17:00:00,122,Jewelry & Gemstones > Watches,pocket watch
267937807,Elgin 15-Jewel Pocket Watch with Chain - Non-Functional for Parts/Repair,49.99,2,2026-06-27T17:00:00,122,Jewelry & Gemstones > Watches,pocket watch
267937919,Gruen Pocket Watch with Chain,49.99,1,2026-06-27T17:00:00,122,Jewelry & Gemstones > Watches,pocket watch
267938133,"Waltham Pocket Watch, Grade 225, Model 1894, 12s, 17 Jewels",49.99,1,2026-06-27T17:00:00,122,Jewelry & Gemstones > Watches,pocket watch
268019731,Pocket Watch Lot w/ Grandpa Stag Kennedy,16.0,2,2026-06-27T17:00:00,18,Jewelry & Gemstones > Watches,pocket watch
268144601,Antique Waltham Gold Filled Full Hunter 15 Jewels Guaranteed Pocket Watch 39.8g,101.0,12,2026-06-27T18:01:00,164,Jewelry & Gemstones > Watches,pocket watch
268144152,"Antique Elgin Gold Filled 30.58mm Wide Face B&B Royal 1 1/2"" Pocket Watch 25.1g",45.53,4,2026-06-27T18:24:00,164,Jewelry & Gemstones > Watches,pocket watch
268321481,"Elgin Natl, Watch Co.  Sterling Silver Pocket Watch Case-g",70.0,4,2026-06-27T18:36:00,2,Jewelry & Gemstones > Jewelry Sets,pocket watch
268156145,Black Hills Gold Stamper Quartz Pocket Watch Iob - for Repair,32.5,5,2026-06-27T18:47:00,73,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268144199,"Lot of 13 Pocket Watches (All Broken or Missing Parts, Parts Only)",29.99,1,2026-06-27T18:51:00,176,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268516431,Vintage Peugot Inca Bloc 17 Jewel Pocket Watch Pendant Watch Working,41.0,8,2026-06-27T18:59:00,181,Jewelry & Gemstones > Watches,pocket watch
268321535,Gold Filled SCRAP Face Watches/ Pocket Watches-g,247.8,9,2026-06-27T19:02:00,2,Jewelry & Gemstones > Jewelry Sets,pocket watch
268287555,Pocket Watches Lot,91.0,9,2026-06-27T19:07:00,2,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268085230,Vintage Lucerne Antimagnetic Pocket Watch Cameo Necklace,13.99,2,2026-06-27T19:13:00,339,Jewelry & Gemstones > Watches,pocket watch
268051029,Telebrands Kansas City Railroad Pocket Watch Collectible w/COA,13.99,2,2026-06-27T19:22:00,201,Collectibles,pocket watch
268031302,Vintage Gold Filled Wind-Up Pocket Watch Lot x3,247.8,18,2026-06-27T19:38:00,48,Jewelry & Gemstones > Watches,pocket watch
268156604,2.84lb Grab Box of Untested Vintage and New Pocket Watches,46.99,5,2026-06-27T19:49:00,108,Jewelry & Gemstones > Watches,pocket watch
268019287,Vintage Schweppes Advertising Dial Thermometer Brass Tone Pocket Watch Style USA,37.5,5,2026-06-27T20:39:00,145,Collectibles > Advertising,pocket watch
