item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
267346839,Vintage Auto Miranda 1:1.8 50mm Film Camera Lens Bundle w/Lens Shade,15.0,3,2026-06-21T19:12:00,111,Cameras & Camcorders > Lenses & Accessories,film camera
267123934,Mamiya 645 Medium Format Film Camera with Sekor C 55mm f/2.8 N Lens,401.0,24,2026-06-21T19:14:00,174,Cameras & Camcorders > Film Cameras,film camera
267833807,"Vintage Asahi Pentax K1000 35mm SLR Film Camera with 50mm Lens, External Flash",86.5,10,2026-06-21T19:14:00,103,Cameras & Camcorders > Film Cameras,film camera
267320354,Lot of 4 Vintage Polaroid Pronto/OneStep Film Cameras,12.0,2,2026-06-21T19:15:00,29,Cameras & Camcorders > Film Cameras,film camera
267583959,Pentax Film Camera K1000 Silver Black With Lenses Flash Filters Carry Case,57.0,6,2026-06-21T19:17:00,73,Cameras & Camcorders > Film Cameras,film camera
267623578,Olympus Infinity Zoom 210 Point And Shoot 35mm Film Camera,11.99,1,2026-06-21T19:17:00,376,Cameras & Camcorders > Film Cameras,film camera
267743294,Vintage Bell & Howell Filmo 75 16mm Cine Camera,122.0,7,2026-06-21T19:19:00,80,Computers & Electronics > Vintage Electronics,film camera
267554000,Canon Film Camera Eos Rebel 2000 Silver Black Zoom Lens Strap,9.99,1,2026-06-21T19:38:00,73,Cameras & Camcorders > Film Cameras,film camera
267575170,Canon Camera Ae-1 Black Silver 50mm Lens Strap Bag 5773304 Film Slr Not Tested,54.0,4,2026-06-21T19:40:00,73,Cameras & Camcorders > Film Cameras,film camera
267707991,Lot of 2 Instax Mini 11 Instant Film Cameras,13.0,3,2026-06-21T19:46:00,80,Cameras & Camcorders > Film Cameras,film camera
267327930,Nikon Nikkormat FT2 35mm SLR Vintage Film Camera With Lens Untested,67.66,8,2026-06-21T19:47:00,25,Cameras & Camcorders,film camera
267519091,Pentax IQZoom 130M 35mm Compact Film Camera Silver 38-130mm Zoom Lens,12.99,1,2026-06-21T19:47:00,9,Cameras & Camcorders > Vintage Cameras,film camera
267589237,Minolta 110 Zoom SLR Film Camera,26.0,3,2026-06-21T19:52:00,75,Cameras & Camcorders,film camera
267763281,Olympus Infinity JR 35mm Point & Shoot Film Camera With Case Not Tested,37.8,6,2026-06-21T19:54:00,16,Cameras & Camcorders > Film Cameras,film camera
267590975,Pentax K1000 Film Camera in Case,73.5,5,2026-06-21T19:55:00,73,Cameras & Camcorders > Film Cameras,film camera
267588562,Canon & More! Film Cameras Lot (5 Lbs.),89.0,15,2026-06-21T20:01:00,75,Cameras & Camcorders,film camera
267570899,Fujifilm FinePix XP130 Digital Camera W/ Case,98.0,6,2026-06-21T20:02:00,376,Cameras & Camcorders > Digital Cameras,film camera
267609177,Nikon N50 Film Camera & Lens,9.99,1,2026-06-21T20:02:00,148,Cameras & Camcorders,film camera
267589193,Vintage Minolta Freedom Zoom 140ex Panorama Date 35mm Film Camera Tested,20.67,2,2026-06-21T20:03:00,33,Cameras & Camcorders > Film Cameras,film camera
267141885,Minolta STsi Film SLR Camera w/ 35-80mm f/4-5.6 Lens | Untested,5.99,1,2026-06-21T20:06:00,117,Cameras & Camcorders > Film Cameras,film camera
267350304,(NIB) ActionSnap 2006 Green Outdoor Waterproof Film Camera,9.99,1,2026-06-21T20:09:00,29,Cameras & Camcorders > Film Cameras,film camera
267336748,Fujifilm Instax Mini 9 White Instant Film Camera Untested,12.95,1,2026-06-21T20:10:00,378,Cameras & Camcorders > Film Cameras,film camera
267357935,Sears 1:4 80-200mm #830820590 Auto Zoom Minolta MD Film Camera Lens w/Case,6.99,1,2026-06-21T20:11:00,111,Cameras & Camcorders > Lenses & Accessories,film camera
267342383,Polaroid Impulse QPS Instant Film Camera Black,14.99,1,2026-06-21T20:16:00,57,Cameras & Camcorders > Vintage Cameras,film camera
267867274,Holga H-135BC Black Lomography Style Compact Film Camera Not Tested,9.99,2,2026-06-21T20:19:00,16,Cameras & Camcorders > Film Cameras,film camera
267850574,Fujifilm Instax Mini 7S White Built-In Flash Instant Film Camera Not Tested,5.99,1,2026-06-21T20:20:00,16,Cameras & Camcorders > Film Cameras,film camera
267325352,Fujifilm Finepix T550 16MP 12X Zoom Digital Camera Powers On Untested P/R,61.0,11,2026-06-21T20:23:00,48,Cameras & Camcorders > Digital Cameras,film camera
267628380,Fujifilm A850 8.1MP Digital Camera Silver 3x Optical Zoom Powers On,19.99,1,2026-06-21T20:26:00,8,Cameras & Camcorders > Digital Cameras,film camera
267756106,Canon EOS IX APS Film Camera Body Silver Advanced Photo System,9.97,1,2026-06-21T20:28:00,2,Cameras & Camcorders > Vintage Cameras,film camera
267764393,Nikon F Photomic Black Silver 43-86mm Lence Compact SLR Film Camera,152.0,11,2026-06-21T20:40:00,16,Cameras & Camcorders > Film Cameras,film camera
267336766,Fujifilm Instax Wide 300 Instant Film Camera Untested,201.0,9,2026-06-21T20:56:00,378,Cameras & Camcorders > Film Cameras,film camera
267272686,working Canon AF35ML 35mm Film Camera with Travel Bag,47.0,5,2026-06-21T21:00:00,19,Cameras & Camcorders > Film Cameras,film camera
267272766,Working Vintage Petri Prest Film Camera with Case,9.99,1,2026-06-21T21:00:00,19,Cameras & Camcorders > Vintage Cameras,film camera
267273016,Working Vintage Collectible Yashica Mat-124 Medium Format Film Camera,188.0,14,2026-06-21T21:00:00,19,Cameras & Camcorders > Vintage Cameras,film camera
267273456,3lbs Untested Fujifilm Instax Instant Film Camera Grab Bag Lot,31.0,5,2026-06-21T21:00:00,19,Cameras & Camcorders > Digital Cameras,film camera
267278225,21lbs Untested 35mm Film Camera Grab Bag Lot,200.0,20,2026-06-21T21:00:00,19,Cameras & Camcorders > Film Cameras,film camera
267279608,25lbs Untested Polaroid Vintage Collectible Instant Film Camera Grab Bag,27.0,3,2026-06-21T21:00:00,19,Cameras & Camcorders > Vintage Cameras,film camera
267279696,30lbs Untested Kodak Film Camera Grab Bag Lot,30.88,6,2026-06-21T21:00:00,19,Cameras & Camcorders > Film Cameras,film camera
267279787,28lbs Untested Digital and Film Camera Grab Bag Lot,30.0,4,2026-06-21T21:00:00,19,Bulk > Cameras & Camcorders,film camera
268028558,Vintage Canon EOS 3 35mm SLR Film Camera Body EF Mount Eye Control,12.99,1,2026-06-21T21:54:23,115,Cameras & Camcorders > Film Cameras,film camera
267887134,Agfa Silette Vario 35mm Film Camera with Color-Agnar 45mm f/3.5 Lens Vintage,5.99,1,2026-06-21T22:23:00,5,Cameras & Camcorders > Vintage Cameras,film camera
267616626,Zenit 122 35mm SLR Film Camera Body Made in Russia Powers On,21.0,2,2026-06-21T23:22:00,8,Cameras & Camcorders > Vintage Cameras,film camera
267614712,Fujifilm Instax Mini 12 Instant Camera Pastel Pink w/ Case & Strap,23.0,2,2026-06-22T00:22:00,8,Cameras & Camcorders > Vintage Cameras,film camera
267643520,2 Fujifilm Instax Mini 11 Matte Black & Mini 8 Pastel Green Instant Cameras,19.99,1,2026-06-22T01:46:00,8,Cameras & Camcorders > Vintage Cameras,film camera
267647057,Lot of 4 Vintage 35mm Film Cameras - Not Tested,19.99,1,2026-06-22T03:41:00,8,Cameras & Camcorders > Vintage Cameras,film camera
267652251,Kodak No. 2 Folding Autographic Brownie Vintage Camera with Film Holder,19.99,1,2026-06-22T05:58:00,8,Cameras & Camcorders > Vintage Cameras,film camera
267657268,Vintage Polaroid Land Camera Model J66 Instant Film Camera With Case Flashbulbs,7.99,1,2026-06-22T06:00:00,54,Cameras & Camcorders > Vintage Cameras,film camera
267658235,Vintage Pentax Samsung Kodak 35mm Film Camera Lot - 5 Piece Slr Point & Shoot,7.99,1,2026-06-22T06:00:00,54,Cameras & Camcorders > Vintage Cameras,film camera
268069052,Polaroid OneStep Flash Vintage Instant Film Camera Black,19.99,1,2026-06-22T09:11:00,32,Cameras & Camcorders,film camera
267425852,Vintage Nikon Nikonos-V 35mm Underwater Film Camera 35mm f/2.5 Lens Case Manual,75.35,6,2026-06-22T12:14:02,115,Cameras & Camcorders > Vintage Cameras,film camera
267449630,Vintage LOMO Smena 8M 35mm Film Camera USSR T-43 40mm f/4 Lens With Case,14.99,1,2026-06-22T13:50:36,115,Cameras & Camcorders > Vintage Cameras,film camera
267987394,Vintage Nikon N65 & Minolta Maxxum QTsi Film Cameras w/Lenses - Pre-Owned,13.97,1,2026-06-22T15:00:00,81,Cameras & Camcorders > Film Cameras,film camera
267451278,"Minolta Film Camera XG-1, With Lens,Vivitar Flash Quantaray Filter Case",17.0,3,2026-06-22T15:01:19,3,Cameras & Camcorders > Vintage Cameras,film camera
267722027,Ricoh KR-5 Film 35mm Camera,9.99,1,2026-06-22T16:00:00,114,Cameras & Camcorders > Film Cameras,film camera
267407862,Fujifilm Instax Mini 9 Cameras,11.99,1,2026-06-22T16:20:00,114,Cameras & Camcorders > Film Cameras,film camera
267447146,Canon AE-1 35mm Film Camera with 50mm f/1.8 FD Lens' Camera,76.0,14,2026-06-22T16:24:00,43,Cameras & Camcorders > Film Cameras,film camera
267899179,Canon EOS Rebel G 35mm SLR Film Camera 80mm Lens,63.5,5,2026-06-22T16:35:00,103,Cameras & Camcorders > Film Cameras,film camera
