item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
267614646,2 Vintage Uranium Green Depression Glass Champagne Like Cups/Dishes,9.99,1,2026-06-23T18:08:00,155,"Collectibles > Cups, Trays, Vases",depression glass
267972689,Depression Glass Pink 3 Piece Lot Cherry Blossom Bowl Ribbed Creamer Sugar Set,4.99,1,2026-06-23T18:17:00,344,Glass > Depression Glass,depression glass
267574425,Set of 4 Vintage Pink Depression Glass Hobnail Candlewick Plates 6-7 Inch,9.99,1,2026-06-23T18:18:00,146,Tableware and Kitchenware > Dinnerware > Plates,depression glass
267547781,Depression Glass Green Patrician Spoke Pattern Platter Uranium Glass 11.5 In,24.99,2,2026-06-23T18:27:00,60,Glass > Depression Glass,depression glass
267795395,Vintage Pink Depression Glass Bowls (Lot of 4),11.99,2,2026-06-23T18:37:00,192,Glass > Vintage Glass,depression glass
267560731,Vintage Pink Depression Glass Footed Tumblers Set of 4 Block Pattern 6 Inch,24.99,1,2026-06-23T18:40:00,60,Glass > Depression Glass,depression glass
267781074,Vintage | Green Uranium Depression Glass | Plates & Saltshaker | Lot of 4,16.0,5,2026-06-23T18:41:00,192,Glass > Vintage Glass,depression glass
267532332,Vintage Hazel Atlas Uranium Glass Bowl Depression Glass Green Faceted,9.99,1,2026-06-23T18:49:00,352,Tableware and Kitchenware > Dinnerware > Bowls,depression glass
267548360,"Vintage Pink Depression Glass Wine Cordial Set 6 Gold Encrusted Rim 4.5""",27.99,2,2026-06-23T18:51:00,60,Glass > Depression Glass,depression glass
267565868,Unbranded Waffle/Starburst+ Pattern Serving Pieces Pink Glass Depression Glass,9.99,1,2026-06-23T18:52:00,106,Glass > Depression Glass,depression glass
267576643,Vintage Fenton Pink Depression Glass Birds Nest Flying Bird Handles Candy Bowl,21.0,7,2026-06-23T18:56:00,171,Glass > Vintage Glass,depression glass
267573228,"3pc Green Uranium/UV Reactive Depression Glass Cake Plate, Creamer, Sugar w/ Lid",32.0,9,2026-06-23T18:58:00,11,Glass > Depression Glass,depression glass
267634838,4pc Vintage Block Optic Green Uranium Depression Glass Cups/Saucers,13.89,4,2026-06-23T19:05:00,155,Glass > Depression Glass,depression glass
267528993,Vintage Uranium Depression Glass Citrus Reamer Juicer,14.99,2,2026-06-23T19:10:00,127,Glass > Depression Glass,depression glass
267552394,3 Vintage Pink Depression Glass Serving Dishes,12.0,3,2026-06-23T19:31:00,20,Tableware and Kitchenware > Dinnerware > Serving Pieces,depression glass
267817252,Depression Glass Uranium Green Etched Geometric Footed Compote Bowl Vintage,20.0,4,2026-06-23T20:08:00,87,Glass > Depression Glass,depression glass
267547608,Vintage Green Uranium Depression Glass Madrid Pattern Biscuit Cookie Jar Lidded,77.0,8,2026-06-23T20:16:00,60,Glass > Depression Glass,depression glass
267966586,Depression Glass Pink 3 Piece Lot Divided Relish Dish Starburst Pattern Vintage,7.99,1,2026-06-23T20:24:00,344,Glass > Depression Glass,depression glass
267595222,Vintage Green Depression Uranium Glass Bowl Scalloped Rim Floral Etched,9.99,1,2026-06-23T20:26:00,19,Tableware and Kitchenware > Dinnerware > Bowls,depression glass
267569341,Hazel Atlas Pink Block Pattern Footed Tumblers Set of 4 Depression Glass 6 Inch,26.99,2,2026-06-23T20:49:00,60,Glass > Depression Glass,depression glass
267585085,"Vintage Pink Depression Glass Trumpet Vase 10""",7.99,1,2026-06-23T21:36:00,98,Glass > Depression Glass,depression glass
267551658,Depression Glass Green Ribbed Panel Sawtooth Rim Bowl 8 Inch Vintage,24.99,2,2026-06-23T21:59:00,60,Glass > Depression Glass,depression glass
267705759,Vintage Pink Depression Glassware Lot Sherbet Glasses Bowls Plate Compote,9.99,1,2026-06-24T15:04:00,19,Tableware and Kitchenware > Dinnerware > Plates,depression glass
267564666,Green Depression Glass Cocktail Shaker Set with 4 Matching Glasses,62.0,4,2026-06-24T17:00:00,122,Tableware and Kitchenware > Barware,depression glass
267586451,Pink Depression Glass Style Salt & Pepper Shakers with Metal Screw-On Lids,9.99,1,2026-06-24T17:00:00,19,Tableware and Kitchenware > Serving Pieces,depression glass
267587289,Vintage Anchor Hocking 'Manhattan' Pink Depression Glass Serving Bowl,9.99,1,2026-06-24T17:00:00,19,Glass > Depression Glass,depression glass
267752200,Vtg 1930s Anchor Hocking Princess Pink Depression Glass Divided Relish Dish,5.75,1,2026-06-24T18:13:00,137,Glass > Depression Glass,depression glass
267974122,Vintage Pink Depression Glass Pedestal,5.99,1,2026-06-24T18:17:00,148,For The Home > Home Decor,depression glass
267735770,Vintage Pink Glass 4 Cup Measuring Pitcher 1 Quart Embossed Depression Style,12.0,2,2026-06-24T18:18:00,117,Glass > Depression Glass,depression glass
267730290,VTG Pink Depression Glass Imperial Glass Little Jewel Bowl & Divided Relish Dish,6.99,1,2026-06-24T18:21:00,66,Glass > Depression Glass,depression glass
267706649,Vintage UV-Reactive Uranium Depression Glass Champagne/Sherbet Cups Set Of 4,22.0,4,2026-06-24T18:28:00,184,Glass > Vintage Glass,depression glass
